date,price
15/10/2025,2100.0
15/10/2025,5900.0
15/10/2025,4900.0
15/10/2025,8900.0
15/10/2025,6100.0
15/10/2025,5900.0
15/10/2025,2000.0
15/10/2025,3100.0
15/10/2025,2600.0
15/10/2025,5500.0
15/10/2025,3200.0
15/10/2025,7800.0
15/10/2025,2300.0
15/10/2025,4200.0
15/10/2025,4200.0
15/10/2025,8300.0
15/10/2025,4000.0
15/10/2025,10400.0
15/10/2025,5200.0
15/10/2025,5200.0
15/10/2025,8200.0
15/10/2025,5000.0
15/10/2025,4000.0
15/10/2025,5000.0
15/10/2025,4200.0
15/10/2025,8500.0
15/10/2025,4500.0
15/10/2025,2500.0
15/10/2025,2600.0
15/10/2025,2700.0
15/10/2025,6000.0
15/10/2025,3300.0
15/10/2025,2800.0
15/10/2025,3100.0
15/10/2025,5200.0
15/10/2025,6200.0
15/10/2025,5100.0
15/10/2025,3600.0
15/10/2025,4500.0
15/10/2025,3500.0
15/10/2025,3000.0
15/10/2025,5000.0
15/10/2025,3500.0
15/10/2025,6000.0
15/10/2025,2800.0
15/10/2025,2400.0
15/10/2025,3100.0
15/10/2025,3100.0
15/10/2025,9000.0
15/10/2025,9500.0
15/10/2025,1900.0
15/10/2025,2900.0
15/10/2025,1500.0
15/10/2025,4000.0
15/10/2025,2000.0
15/10/2025,3000.0
15/10/2025,5000.0
15/10/2025,5000.0
15/10/2025,2700.0
15/10/2025,3200.0
15/10/2025,2800.0
15/10/2025,3500.0
15/10/2025,2600.0
15/10/2025,2200.0
15/10/2025,2800.0
15/10/2025,2500.0
15/10/2025,2500.0
15/10/2025,3000.0
15/10/2025,4000.0
15/10/2025,4500.0
15/10/2025,2000.0
15/10/2025,3000.0
15/10/2025,2500.0
15/10/2025,2200.0
15/10/2025,5400.0
15/10/2025,3700.0
15/10/2025,2700.0
15/10/2025,5100.0
15/10/2025,2900.0
15/10/2025,4900.0
15/10/2025,2400.0
15/10/2025,1400.0
15/10/2025,2300.0
15/10/2025,1400.0
15/10/2025,900.0
15/10/2025,3600.0
15/10/2025,1600.0
15/10/2025,2200.0
15/10/2025,3900.0
15/10/2025,1800.0
15/10/2025,5100.0
15/10/2025,2200.0
15/10/2025,2500.0
15/10/2025,2500.0
15/10/2025,2900.0
15/10/2025,5000.0
15/10/2025,7000.0
15/10/2025,4000.0
15/10/2025,2400.0
15/10/2025,2500.0
15/10/2025,2100.0
15/10/2025,3100.0
15/10/2025,2453.0
15/10/2025,1800.0
15/10/2025,2600.0
15/10/2025,3000.0
15/10/2025,11800.0
15/10/2025,5600.0
15/10/2025,6100.0
15/10/2025,2700.0
15/10/2025,4000.0
15/10/2025,5000.0
15/10/2025,4000.0
15/10/2025,3000.0
15/10/2025,5000.0
15/10/2025,5000.0
15/10/2025,6700.0
15/10/2025,6000.0
15/10/2025,5000.0
15/10/2025,3000.0
15/10/2025,3800.0
15/10/2025,3800.0
15/10/2025,3300.0
15/10/2025,5300.0
15/10/2025,8800.0
15/10/2025,7800.0
15/10/2025,2800.0
15/10/2025,17300.0
15/10/2025,17600.0
15/10/2025,3800.0
15/10/2025,6000.0
15/10/2025,2500.0
15/10/2025,3800.0
15/10/2025,3000.0
15/10/2025,4000.0
15/10/2025,6500.0
15/10/2025,3000.0
15/10/2025,6200.0
15/10/2025,6800.0
15/10/2025,6200.0
15/10/2025,1500.0
15/10/2025,1500.0
15/10/2025,4000.0
15/10/2025,3300.0
15/10/2025,1800.0
15/10/2025,4500.0
15/10/2025,3500.0
15/10/2025,8000.0
15/10/2025,5100.0
15/10/2025,4000.0
15/10/2025,6500.0
15/10/2025,2800.0
15/10/2025,4500.0
15/10/2025,2900.0
15/10/2025,5700.0
15/10/2025,3700.0
15/10/2025,3700.0
15/10/2025,7700.0
15/10/2025,3700.0
15/10/2025,49.0
15/10/2025,4000.0
15/10/2025,6500.0
15/10/2025,6000.0
15/10/2025,4800.0
15/10/2025,2800.0
15/10/2025,4200.0
15/10/2025,1800.0
15/10/2025,1000.0
15/10/2025,2500.0
15/10/2025,4100.0
15/10/2025,3600.0
15/10/2025,2400.0
15/10/2025,1800.0
15/10/2025,2600.0
15/10/2025,67500.0
15/10/2025,2050.0
15/10/2025,2500.0
15/10/2025,1780.0
15/10/2025,1200.0
15/10/2025,2100.0
15/10/2025,1000.0
15/10/2025,1630.0
15/10/2025,4080.0
15/10/2025,2400.0
15/10/2025,1300.0
15/10/2025,1855.0
15/10/2025,2425.0
15/10/2025,3050.0
15/10/2025,4999.0
15/10/2025,6000.0
15/10/2025,1700.0
15/10/2025,2429.0
15/10/2025,2705.0
15/10/2025,6601.0
15/10/2025,5210.0
15/10/2025,6155.0
15/10/2025,3830.0
15/10/2025,4000.0
15/10/2025,6005.0
15/10/2025,2115.0
15/10/2025,2800.0
15/10/2025,1400.0
15/10/2025,5950.0
15/10/2025,5995.0
15/10/2025,4050.0
15/10/2025,4410.0
15/10/2025,2150.0
15/10/2025,3941.0
15/10/2025,8900.0
15/10/2025,2975.0
15/10/2025,4305.0
15/10/2025,6130.0
15/10/2025,7460.0
15/10/2025,2405.0
15/10/2025,2440.0
15/10/2025,2970.0
15/10/2025,5915.0
15/10/2025,3705.0
15/10/2025,5385.0
15/10/2025,2500.0
15/10/2025,3500.0
15/10/2025,4121.0
15/10/2025,700.0
15/10/2025,5000.0
15/10/2025,4100.0
15/10/2025,1610.0
15/10/2025,4000.0
15/10/2025,550.0
15/10/2025,2690.0
15/10/2025,1800.0
15/10/2025,2450.0
15/10/2025,6600.0
15/10/2025,6700.0
15/10/2025,2000.0
15/10/2025,2300.0
15/10/2025,1200.0
15/10/2025,3800.0
15/10/2025,3800.0
15/10/2025,1400.0
15/10/2025,1000.0
15/10/2025,2400.0
15/10/2025,1000.0
15/10/2025,1000.0
15/10/2025,2051.0
15/10/2025,2700.0
15/10/2025,1267.0
15/10/2025,4190.0
15/10/2025,2480.0
15/10/2025,4220.0
15/10/2025,2465.0
15/10/2025,1750.0
15/10/2025,1750.0
15/10/2025,2400.0
15/10/2025,1150.0
15/10/2025,3600.0
15/10/2025,1400.0
15/10/2025,1300.0
15/10/2025,1220.0
15/10/2025,6500.0
15/10/2025,4090.0
15/10/2025,3799.0
15/10/2025,2500.0
15/10/2025,1000.0
15/10/2025,6000.0
15/10/2025,6000.0
15/10/2025,3900.0
15/10/2025,2471.0
15/10/2025,5500.0
15/10/2025,7055.0
15/10/2025,6700.0
15/10/2025,4100.0
15/10/2025,2495.0
15/10/2025,4000.0
15/10/2025,270.0
15/10/2025,1200.0
15/10/2025,550.0
15/10/2025,4975.0
15/10/2025,1655.0
15/10/2025,2500.0
15/10/2025,5300.0
15/10/2025,4000.0
15/10/2025,1068.0
15/10/2025,1367.0
15/10/2025,1164.0
15/10/2025,2083.0
15/10/2025,1183.0
15/10/2025,1200.0
15/10/2025,1568.0
15/10/2025,6500.0
15/10/2025,1150.0
15/10/2025,1711.0
15/10/2025,900.0
15/10/2025,1800.0
15/10/2025,1150.0
15/10/2025,4040.0
15/10/2025,6600.0
15/10/2025,1115.0
15/10/2025,2516.0
15/10/2025,1300.0
15/10/2025,2015.0
15/10/2025,4126.0
15/10/2025,2021.0
15/10/2025,2600.0
15/10/2025,916.0
15/10/2025,2690.0
15/10/2025,5017.0
15/10/2025,1601.0
15/10/2025,6200.0
15/10/2025,8050.0
15/10/2025,3800.0
15/10/2025,3900.0
15/10/2025,1375.0
15/10/2025,3701.0
15/10/2025,2201.0
15/10/2025,1000.0
15/10/2025,400.0
15/10/2025,2120.0
15/10/2025,2465.0
15/10/2025,3950.0
15/10/2025,1301.0
15/10/2025,5300.0
15/10/2025,5351.0
15/10/2025,6473.0
15/10/2025,2400.0
15/10/2025,3200.0
15/10/2025,2491.0
15/10/2025,17000.0
15/10/2025,30900.0
15/10/2025,4870.0
15/10/2025,5225.0
15/10/2025,1942.0
15/10/2025,5400.0
15/10/2025,2480.0
15/10/2025,2429.0
15/10/2025,2400.0
15/10/2025,5430.0
15/10/2025,3360.0
15/10/2025,5800.0
15/10/2025,2500.0
15/10/2025,1455.0
15/10/2025,3900.0
15/10/2025,2710.0
15/10/2025,4500.0
15/10/2025,4350.0
15/10/2025,4655.0
15/10/2025,3700.0
15/10/2025,7600.0
15/10/2025,1000.0
15/10/2025,1775.0
15/10/2025,410.0
15/10/2025,2460.0
15/10/2025,3865.0
15/10/2025,4000.0
15/10/2025,5700.0
15/10/2025,2488.0
15/10/2025,4050.0
15/10/2025,5040.0
15/10/2025,6850.0
15/10/2025,3900.0
15/10/2025,2470.0
15/10/2025,6500.0
15/10/2025,3900.0
15/10/2025,2451.0
15/10/2025,1800.0
15/10/2025,5425.0
15/10/2025,1600.0
15/10/2025,1500.0
15/10/2025,2200.0
15/10/2025,401.0
15/10/2025,2851.0
15/10/2025,4046.0
15/10/2025,6220.0
15/10/2025,2370.0
15/10/2025,2190.0
15/10/2025,3701.0
15/10/2025,5200.0
15/10/2025,5300.0
15/10/2025,7405.0
15/10/2025,2450.0
15/10/2025,2450.0
15/10/2025,1620.0
15/10/2025,4550.0
15/10/2025,3800.0
15/10/2025,1300.0
15/10/2025,4300.0
15/10/2025,1100.0
15/10/2025,3900.0
15/10/2025,2430.0
15/10/2025,2425.0
15/10/2025,900.0
15/10/2025,1500.0
15/10/2025,2000.0
15/10/2025,700.0
15/10/2025,600.0
15/10/2025,700.0
15/10/2025,3445.0
15/10/2025,3190.0
15/10/2025,3825.0
15/10/2025,2451.0
15/10/2025,5171.0
15/10/2025,5500.0
15/10/2025,1700.0
15/10/2025,661.0
15/10/2025,3800.0
15/10/2025,3200.0
15/10/2025,1500.0
15/10/2025,3200.0
15/10/2025,9500.0
15/10/2025,3200.0
15/10/2025,1800.0
15/10/2025,3800.0
15/10/2025,3200.0
15/10/2025,2560.0
15/10/2025,2300.0
15/10/2025,1990.0
15/10/2025,8399.0
15/10/2025,3901.0
15/10/2025,2600.0
15/10/2025,3600.0
15/10/2025,4251.0
15/10/2025,2470.0
15/10/2025,5000.0
15/10/2025,6805.0
15/10/2025,100.0
15/10/2025,2451.0
15/10/2025,2440.0
15/10/2025,2591.0
15/10/2025,2501.0
15/10/2025,2800.0
15/10/2025,3455.0
15/10/2025,4150.0
15/10/2025,4565.0
15/10/2025,2400.0
15/10/2025,5850.0
15/10/2025,1140.0
15/10/2025,4170.0
15/10/2025,2650.0
15/10/2025,4615.0
15/10/2025,2465.0
15/10/2025,5700.0
15/10/2025,2452.0
15/10/2025,2450.0
15/10/2025,2413.0
15/10/2025,1400.0
15/10/2025,3600.0
15/10/2025,430.0
15/10/2025,4975.0
15/10/2025,2580.0
15/10/2025,2469.0
15/10/2025,5201.0
15/10/2025,4300.0
15/10/2025,2600.0
15/10/2025,2591.0
15/10/2025,2700.0
15/10/2025,3451.0
15/10/2025,1350.0
15/10/2025,3900.0
15/10/2025,1805.0
15/10/2025,5401.0
15/10/2025,5500.0
15/10/2025,3700.0
15/10/2025,2450.0
15/10/2025,5300.0
15/10/2025,6600.0
15/10/2025,6770.0
15/10/2025,900.0
15/10/2025,1800.0
15/10/2025,3000.0
15/10/2025,2500.0
15/10/2025,700.0
15/10/2025,5000.0
15/10/2025,3000.0
15/10/2025,15.0
15/10/2025,2300.0
15/10/2025,2700.0
15/10/2025,2450.0
15/10/2025,900.0
15/10/2025,2250.0
15/10/2025,4000.0
15/10/2025,6600.0
15/10/2025,6000.0
15/10/2025,5300.0
15/10/2025,6475.0
15/10/2025,5455.0
15/10/2025,2750.0
15/10/2025,2400.0
15/10/2025,2900.0
15/10/2025,1500.0
15/10/2025,2250.0
15/10/2025,2000.0
15/10/2025,5860.0
15/10/2025,2800.0
15/10/2025,2500.0
15/10/2025,2450.0
15/10/2025,3850.0
15/10/2025,1700.0
15/10/2025,4025.0
15/10/2025,1700.0
15/10/2025,5150.0
15/10/2025,3490.0
15/10/2025,2500.0
15/10/2025,1500.0
15/10/2025,1200.0
15/10/2025,3400.0
15/10/2025,2250.0
15/10/2025,3750.0
15/10/2025,3000.0
15/10/2025,9000.0
15/10/2025,1700.0
15/10/2025,1750.0
15/10/2025,1401.0
15/10/2025,3045.0
15/10/2025,650.0
15/10/2025,2632.0
15/10/2025,5151.0
15/10/2025,3800.0
15/10/2025,2161.0
15/10/2025,1800.0
15/10/2025,7000.0
15/10/2025,4750.0
15/10/2025,4600.0
15/10/2025,3800.0
15/10/2025,2200.0
15/10/2025,2000.0
15/10/2025,1951.0
15/10/2025,1951.0
15/10/2025,1900.0
15/10/2025,3900.0
15/10/2025,4000.0
15/10/2025,1500.0
15/10/2025,2500.0
15/10/2025,3000.0
15/10/2025,2450.0
15/10/2025,1500.0
15/10/2025,1821.0
15/10/2025,4000.0
15/10/2025,5916.0
15/10/2025,4633.0
15/10/2025,4290.0
15/10/2025,5130.0
15/10/2025,3965.0
15/10/2025,4400.0
15/10/2025,2300.0
15/10/2025,1500.0
15/10/2025,8500.0
15/10/2025,70500.0
15/10/2025,4700.0
15/10/2025,4100.0
15/10/2025,3200.0
15/10/2025,7250.0
15/10/2025,600.0
15/10/2025,800.0
15/10/2025,3500.0
15/10/2025,3500.0
15/10/2025,11500.0
15/10/2025,5000.0
15/10/2025,8000.0
15/10/2025,1150.0
15/10/2025,3345.0
15/10/2025,2770.0
15/10/2025,2280.0
15/10/2025,5320.0
15/10/2025,3310.0
15/10/2025,1770.0
15/10/2025,2320.0
15/10/2025,4310.0
15/10/2025,2310.0
15/10/2025,5301.0
15/10/2025,12500.0
15/10/2025,2750.0
15/10/2025,4750.0
15/10/2025,7375.0
15/10/2025,3875.0
15/10/2025,1325.0
15/10/2025,1725.0
15/10/2025,2617.0
15/10/2025,6475.0
15/10/2025,9995.0
15/10/2025,1050.0
15/10/2025,1040.0
15/10/2025,4150.0
15/10/2025,4799.0
15/10/2025,9000.0
15/10/2025,1420.0
15/10/2025,1430.0
15/10/2025,5625.0
15/10/2025,5000.0
15/10/2025,9250.0
15/10/2025,950.0
15/10/2025,8250.0
15/10/2025,2750.0
15/10/2025,4000.0
15/10/2025,3500.0
15/10/2025,16000.0
15/10/2025,800.0
15/10/2025,2600.0
15/10/2025,2500.0
15/10/2025,7000.0
15/10/2025,7250.0
15/10/2025,10500.0
15/10/2025,8200.0
15/10/2025,1400.0
15/10/2025,5000.0
15/10/2025,9000.0
15/10/2025,3000.0
15/10/2025,800.0
15/10/2025,6.0
15/10/2025,1500.0
15/10/2025,8.0
15/10/2025,3500.0
15/10/2025,16000.0
15/10/2025,4375.0
15/10/2025,5000.0
15/10/2025,1450.0
15/10/2025,2500.0
15/10/2025,1500.0
15/10/2025,2500.0
15/10/2025,14.0
15/10/2025,2500.0
15/10/2025,1250.0
15/10/2025,900.0
15/10/2025,2500.0
15/10/2025,12500.0
15/10/2025,3500.0
15/10/2025,1300.0
15/10/2025,2500.0
15/10/2025,1200.0
15/10/2025,2000.0
15/10/2025,800.0
15/10/2025,16100.0
15/10/2025,5500.0
15/10/2025,2750.0
15/10/2025,4000.0
15/10/2025,2351.0
15/10/2025,4500.0
15/10/2025,7700.0
15/10/2025,600.0
15/10/2025,5500.0
15/10/2025,1200.0
15/10/2025,1000.0
15/10/2025,1000.0
15/10/2025,2960.0
15/10/2025,1200.0
15/10/2025,4000.0
15/10/2025,3800.0
15/10/2025,400.0
15/10/2025,3315.0
15/10/2025,5500.0
15/10/2025,7500.0
15/10/2025,11500.0
15/10/2025,5000.0
15/10/2025,1750.0
15/10/2025,6500.0
15/10/2025,3500.0
15/10/2025,10500.0
15/10/2025,9500.0
15/10/2025,2500.0
15/10/2025,4250.0
15/10/2025,25.0
15/10/2025,4500.0
15/10/2025,3320.0
15/10/2025,2400.0
15/10/2025,6100.0
15/10/2025,3400.0
15/10/2025,4600.0
15/10/2025,3992.0
15/10/2025,2725.0
15/10/2025,6360.0
15/10/2025,2527.0
15/10/2025,3950.0
15/10/2025,4750.0
15/10/2025,1500.0
15/10/2025,4500.0
15/10/2025,2600.0
15/10/2025,5000.0
15/10/2025,11000.0
15/10/2025,1000.0
15/10/2025,5000.0
15/10/2025,1950.0
15/10/2025,6000.0
15/10/2025,5500.0
15/10/2025,4250.0
15/10/2025,12500.0
15/10/2025,4500.0
15/10/2025,2000.0
15/10/2025,1500.0
15/10/2025,13500.0
15/10/2025,20000.0
15/10/2025,13000.0
15/10/2025,2300.0
15/10/2025,4300.0
15/10/2025,3500.0
15/10/2025,2300.0
15/10/2025,3100.0
15/10/2025,2000.0
15/10/2025,4900.0
15/10/2025,4000.0
15/10/2025,3000.0
15/10/2025,7000.0
15/10/2025,3000.0
15/10/2025,1200.0
15/10/2025,3500.0
15/10/2025,1200.0
15/10/2025,4000.0
15/10/2025,2700.0
15/10/2025,2800.0
15/10/2025,2500.0
15/10/2025,2500.0
15/10/2025,3000.0
15/10/2025,3000.0
15/10/2025,10500.0
15/10/2025,4000.0
15/10/2025,4000.0
15/10/2025,3000.0
15/10/2025,2000.0
15/10/2025,2000.0
15/10/2025,1250.0
15/10/2025,3300.0
15/10/2025,1700.0
15/10/2025,3200.0
15/10/2025,4300.0
15/10/2025,2100.0
15/10/2025,2200.0
15/10/2025,2900.0
15/10/2025,1700.0
15/10/2025,1700.0
15/10/2025,1800.0
15/10/2025,20000.0
15/10/2025,3500.0
15/10/2025,3200.0
15/10/2025,6500.0
15/10/2025,3800.0
15/10/2025,5000.0
15/10/2025,18000.0
15/10/2025,4000.0
15/10/2025,2000.0
15/10/2025,4500.0
15/10/2025,2500.0
15/10/2025,3000.0
15/10/2025,3000.0
15/10/2025,3000.0
15/10/2025,1800.0
15/10/2025,3200.0
15/10/2025,5400.0
15/10/2025,1000.0
15/10/2025,4000.0
15/10/2025,3500.0
15/10/2025,600.0
15/10/2025,3500.0
15/10/2025,2100.0
15/10/2025,3100.0
15/10/2025,3900.0
15/10/2025,3200.0
15/10/2025,1800.0
15/10/2025,7000.0
15/10/2025,5000.0
15/10/2025,8500.0
15/10/2025,2389.0
15/10/2025,3000.0
15/10/2025,9000.0
15/10/2025,3000.0
15/10/2025,2100.0
15/10/2025,3600.0
15/10/2025,3500.0
15/10/2025,2900.0
15/10/2025,12000.0
15/10/2025,2000.0
15/10/2025,3000.0
15/10/2025,1100.0
15/10/2025,3800.0
15/10/2025,4500.0
15/10/2025,1350.0
15/10/2025,1350.0
15/10/2025,2100.0
15/10/2025,2100.0
15/10/2025,2500.0
15/10/2025,900.0
15/10/2025,4000.0
15/10/2025,12000.0
15/10/2025,6800.0
15/10/2025,3000.0
15/10/2025,2300.0
15/10/2025,3300.0
15/10/2025,900.0
15/10/2025,3800.0
15/10/2025,1800.0
15/10/2025,5500.0
15/10/2025,3800.0
15/10/2025,3800.0
15/10/2025,1900.0
15/10/2025,200.0
15/10/2025,3500.0
15/10/2025,1800.0
15/10/2025,11000.0
15/10/2025,5500.0
15/10/2025,4000.0
15/10/2025,2800.0
15/10/2025,1400.0
15/10/2025,2389.0
15/10/2025,9000.0
15/10/2025,2000.0
15/10/2025,1400.0
15/10/2025,1500.0
15/10/2025,3000.0
15/10/2025,4500.0
15/10/2025,5500.0
15/10/2025,11000.0
15/10/2025,12000.0
15/10/2025,4500.0
15/10/2025,1200.0
15/10/2025,2195.0
15/10/2025,2389.0
15/10/2025,1100.0
15/10/2025,1500.0
15/10/2025,3200.0
15/10/2025,5000.0
15/10/2025,2200.0
15/10/2025,4800.0
15/10/2025,500.0
15/10/2025,3000.0
15/10/2025,1500.0
15/10/2025,3000.0
15/10/2025,6000.0
15/10/2025,900.0
15/10/2025,2389.0
15/10/2025,2389.0
15/10/2025,2000.0
15/10/2025,1800.0
15/10/2025,1700.0
15/10/2025,1000.0
15/10/2025,1500.0
15/10/2025,800.0
15/10/2025,4000.0
15/10/2025,3800.0
15/10/2025,1800.0
15/10/2025,2100.0
15/10/2025,900.0
15/10/2025,5000.0
15/10/2025,5500.0
15/10/2025,1600.0
15/10/2025,1500.0
15/10/2025,1200.0
15/10/2025,2389.0
15/10/2025,2000.0
15/10/2025,3500.0
15/10/2025,1200.0
15/10/2025,3100.0
15/10/2025,2000.0
15/10/2025,7464.0
15/10/2025,1322.0
15/10/2025,2700.0
15/10/2025,2389.0
15/10/2025,3800.0
15/10/2025,8300.0
15/10/2025,3400.0
15/10/2025,2389.0
15/10/2025,1200.0
15/10/2025,4000.0
15/10/2025,2000.0
15/10/2025,1200.0
15/10/2025,1600.0
15/10/2025,2389.0
15/10/2025,2950.0
15/10/2025,8450.0
15/10/2025,3450.0
15/10/2025,3500.0
15/10/2025,5300.0
15/10/2025,2500.0
15/10/2025,5500.0
15/10/2025,4250.0
15/10/2025,4250.0
15/10/2025,1400.0
15/10/2025,2389.0
15/10/2025,4000.0
15/10/2025,2000.0
15/10/2025,1800.0
15/10/2025,3100.0
15/10/2025,2500.0
15/10/2025,1800.0
15/10/2025,1800.0
15/10/2025,4500.0
15/10/2025,1800.0
15/10/2025,1800.0
15/10/2025,2000.0
15/10/2025,2500.0
15/10/2025,3100.0
15/10/2025,2670.0
15/10/2025,4330.0
15/10/2025,1500.0
15/10/2025,5019.0
15/10/2025,2370.0
15/10/2025,5200.0
15/10/2025,4650.0
15/10/2025,2450.0
15/10/2025,6539.0
15/10/2025,1400.0
15/10/2025,1150.0
15/10/2025,2000.0
15/10/2025,4500.0
15/10/2025,5250.0
15/10/2025,2580.0
15/10/2025,5250.0
15/10/2025,4000.0
15/10/2025,1300.0
15/10/2025,6000.0
15/10/2025,1100.0
15/10/2025,7225.0
15/10/2025,10500.0
15/10/2025,4500.0
15/10/2025,2700.0
15/10/2025,9500.0
15/10/2025,1100.0
15/10/2025,1600.0
15/10/2025,1400.0
15/10/2025,3950.0
15/10/2025,4999.0
15/10/2025,4000.0
15/10/2025,4000.0
15/10/2025,1700.0
15/10/2025,7000.0
15/10/2025,3500.0
15/10/2025,4900.0
15/10/2025,3500.0
15/10/2025,3500.0
15/10/2025,9000.0
15/10/2025,5500.0
15/10/2025,3200.0
15/10/2025,900.0
15/10/2025,5026.0
15/10/2025,10175.0
15/10/2025,2090.0
15/10/2025,6380.0
15/10/2025,6400.0
15/10/2025,2750.0
15/10/2025,2200.0
15/10/2025,4250.0
15/10/2025,4450.0
15/10/2025,17000.0
15/10/2025,1871.0
15/10/2025,1500.0
15/10/2025,2175.0
15/10/2025,2147.0
15/10/2025,1950.0
15/10/2025,2430.0
15/10/2025,2463.0
15/10/2025,2600.0
15/10/2025,4000.0
15/10/2025,600.0
15/10/2025,1000.0
15/10/2025,1400.0
15/10/2025,3000.0
15/10/2025,6000.0
15/10/2025,4000.0
15/10/2025,1300.0
15/10/2025,1100.0
15/10/2025,700.0
15/10/2025,3000.0
15/10/2025,2389.0
15/10/2025,500.0
15/10/2025,1809.0
15/10/2025,5000.0
15/10/2025,2200.0
15/10/2025,3500.0
15/10/2025,2800.0
15/10/2025,2300.0
15/10/2025,2300.0
15/10/2025,2439.0
15/10/2025,1819.0
15/10/2025,1971.0
15/10/2025,2100.0
15/10/2025,3100.0
15/10/2025,1600.0
15/10/2025,2000.0
15/10/2025,4500.0
15/10/2025,3500.0
15/10/2025,3500.0
15/10/2025,2300.0
15/10/2025,4000.0
15/10/2025,2700.0
15/10/2025,2750.0
15/10/2025,2750.0
15/10/2025,6750.0
15/10/2025,5000.0
15/10/2025,4000.0
15/10/2025,1000.0
15/10/2025,4700.0
15/10/2025,3500.0
15/10/2025,2500.0
15/10/2025,7900.0
15/10/2025,5950.0
15/10/2025,2450.0
15/10/2025,6600.0
15/10/2025,5600.0
15/10/2025,4250.0
15/10/2025,1725.0
15/10/2025,5450.0
15/10/2025,1725.0
15/10/2025,4200.0
15/10/2025,260.0
15/10/2025,4200.0
15/10/2025,23000.0
15/10/2025,4100.0
15/10/2025,33000.0
15/10/2025,4700.0
15/10/2025,7500.0
15/10/2025,4000.0
15/10/2025,1800.0
15/10/2025,3550.0
15/10/2025,7000.0
15/10/2025,4700.0
15/10/2025,2400.0
15/10/2025,3800.0
15/10/2025,2950.0
15/10/2025,1580.0
15/10/2025,1200.0
15/10/2025,1000.0
15/10/2025,2600.0
15/10/2025,2800.0
15/10/2025,1000.0
15/10/2025,2100.0
15/10/2025,6600.0
15/10/2025,1250.0
15/10/2025,2600.0
15/10/2025,3600.0
15/10/2025,3600.0
15/10/2025,3420.0
15/10/2025,6900.0
15/10/2025,1550.0
15/10/2025,2100.0
15/10/2025,1950.0
15/10/2025,1250.0
15/10/2025,2450.0
15/10/2025,3350.0
15/10/2025,2700.0
15/10/2025,1050.0
15/10/2025,1450.0
15/10/2025,2800.0
15/10/2025,850.0
15/10/2025,9630.0
15/10/2025,1260.0
15/10/2025,10130.0
15/10/2025,7050.0
15/10/2025,3510.0
15/10/2025,1850.0
15/10/2025,6840.0
15/10/2025,10150.0
15/10/2025,1800.0
15/10/2025,6400.0
15/10/2025,1300.0
15/10/2025,1110.0
15/10/2025,1580.0
15/10/2025,1300.0
15/10/2025,1800.0
15/10/2025,1950.0
15/10/2025,3900.0
15/10/2025,3300.0
15/10/2025,2130.0
15/10/2025,6500.0
15/10/2025,1200.0
15/10/2025,1850.0
15/10/2025,1450.0
15/10/2025,1450.0
15/10/2025,1450.0
15/10/2025,1850.0
15/10/2025,850.0
15/10/2025,1850.0
15/10/2025,2300.0
15/10/2025,4450.0
15/10/2025,2480.0
15/10/2025,1325.0
15/10/2025,2115.0
15/10/2025,2480.0
15/10/2025,2150.0
15/10/2025,6500.0
15/10/2025,1730.0
15/10/2025,2350.0
15/10/2025,7060.0
15/10/2025,6650.0
15/10/2025,2000.0
15/10/2025,1600.0
15/10/2025,3050.0
15/10/2025,9780.0
15/10/2025,3625.0
15/10/2025,2550.0
15/10/2025,2398.0
15/10/2025,2330.0
15/10/2025,5880.0
15/10/2025,4335.0
15/10/2025,3870.0
15/10/2025,2785.0
15/10/2025,1335.0
15/10/2025,1590.0
15/10/2025,3400.0
15/10/2025,1870.0
15/10/2025,7500.0
15/10/2025,2100.0
15/10/2025,1975.0
15/10/2025,1700.0
15/10/2025,7825.0
15/10/2025,1330.0
15/10/2025,3400.0
15/10/2025,4225.0
15/10/2025,5400.0
15/10/2025,9650.0
15/10/2025,7550.0
15/10/2025,2265.0
15/10/2025,16125.0
15/10/2025,2000.0
15/10/2025,1225.0
15/10/2025,4075.0
15/10/2025,2400.0
15/10/2025,6780.0
15/10/2025,2490.0
15/10/2025,6655.0
15/10/2025,1600.0
15/10/2025,6930.0
15/10/2025,6175.0
15/10/2025,6825.0
15/10/2025,9630.0
15/10/2025,6645.0
15/10/2025,2450.0
15/10/2025,8788.0
15/10/2025,4100.0
15/10/2025,2650.0
15/10/2025,5550.0
15/10/2025,3600.0
15/10/2025,16150.0
15/10/2025,4180.0
15/10/2025,2800.0
15/10/2025,3750.0
15/10/2025,3650.0
15/10/2025,5900.0
15/10/2025,6630.0
15/10/2025,1950.0
15/10/2025,3950.0
15/10/2025,4560.0
15/10/2025,1100.0
15/10/2025,2550.0
15/10/2025,2450.0
15/10/2025,1550.0
15/10/2025,6450.0
15/10/2025,2050.0
15/10/2025,2450.0
15/10/2025,6650.0
15/10/2025,1550.0
15/10/2025,6685.0
15/10/2025,10015.0
15/10/2025,2700.0
15/10/2025,1670.0
15/10/2025,1780.0
15/10/2025,2455.0
15/10/2025,1350.0
15/10/2025,6235.0
15/10/2025,4015.0
15/10/2025,850.0
15/10/2025,1255.0
15/10/2025,1750.0
15/10/2025,1320.0
15/10/2025,4070.0
15/10/2025,6200.0
15/10/2025,1500.0
15/10/2025,1750.0
15/10/2025,1650.0
15/10/2025,1600.0
15/10/2025,3800.0
15/10/2025,2800.0
15/10/2025,800.0
15/10/2025,1320.0
15/10/2025,2670.0
15/10/2025,1600.0
